worker1  | 2025/06/27 03:17:55 INFO Worker arrancado en :8080
worker1  | 2025/06/27 03:19:16 INFO Request address=172.18.0.5:48290 method=GET path=/ping
worker1  | 2025/06/27 03:19:16 INFO Response address=172.18.0.5:48290 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:17 INFO Request address=172.18.0.5:54448 method=POST path=/matrix/part
worker1  | 2025/06/27 03:19:17 INFO Response address=172.18.0.5:54448 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:21 INFO Request address=172.18.0.5:54450 method=GET path=/ping
worker1  | 2025/06/27 03:19:21 INFO Response address=172.18.0.5:54450 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:26 INFO Request address=172.18.0.5:54458 method=GET path=/ping
worker1  | 2025/06/27 03:19:26 INFO Response address=172.18.0.5:54458 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:33 INFO Request address=172.18.0.5:40434 method=POST path=/matrix/part
worker1  | 2025/06/27 03:19:33 INFO Response address=172.18.0.5:40434 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:33 INFO Request address=172.18.0.5:40450 method=GET path=/ping
worker1  | 2025/06/27 03:19:33 INFO Response address=172.18.0.5:40450 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:40 INFO Request address=172.18.0.5:38650 method=GET path=/ping
worker1  | 2025/06/27 03:19:40 INFO Response address=172.18.0.5:38650 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:47 INFO Request address=172.18.0.5:52852 method=GET path=/ping
worker1  | 2025/06/27 03:19:47 INFO Response address=172.18.0.5:52852 status_code=200 status_text=OK
worker1  | 2025/06/27 03:19:54 INFO Request address=172.18.0.5:52864 method=GET path=/ping
worker1  | 2025/06/27 03:19:54 INFO Response address=172.18.0.5:52864 status_code=200 status_text=OK
worker1  | 2025/06/27 03:20:01 INFO Request address=172.18.0.5:50392 method=GET path=/ping
worker1  | 2025/06/27 03:20:01 INFO Response address=172.18.0.5:50392 status_code=200 status_text=OK
worker1  | 2025/06/27 03:20:08 INFO Request address=172.18.0.5:42114 method=GET path=/ping
worker1  | 2025/06/27 03:20:08 INFO Response address=172.18.0.5:42114 status_code=200 status_text=OK
worker1  | 2025/06/27 03:20:15 INFO Request address=172.18.0.5:42124 method=GET path=/ping
worker1  | 2025/06/27 03:20:15 INFO Response address=172.18.0.5:42124 status_code=200 status_text=OK
worker1  | 2025/06/27 03:20:22 INFO Request address=172.18.0.5:60766 method=GET path=/ping
worker1  | 2025/06/27 03:20:22 INFO Response address=172.18.0.5:60766 status_code=200 status_text=OK
worker1  | 2025/06/27 03:20:29 INFO Request address=172.18.0.5:47802 method=GET path=/ping
worker1  | 2025/06/27 03:20:29 INFO Response address=172.18.0.5:47802 status_code=200 status_text=OK
